block,feature,feature_class,candidate_level,R1_habitat_present_cases,R2_habitat_present_cases,R1_finite_count,R2_finite_count,R1_finite_rate,R2_finite_rate,finite_rate_min,pooled_finite_count,pooled_finite_rate,n_valid_pairs,icc_2_1,reproducibility_status,finite_rate_gate_pass,prediction_candidate,exclusion_reason
R_low,original_glcm_Id,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8895813543996536,pass,1,1,
R_low,original_glcm_Idm,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8895538203851835,pass,1,1,
R_low,original_glcm_Idmn,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6070259558945826,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glcm_Idn,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6245854423689734,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glcm_Imc1,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7424313261120997,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glcm_Imc2,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7921718793516818,pass,1,1,
R_low,original_glcm_InverseVariance,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.755596265929447,pass,1,1,
R_low,original_glcm_JointAverage,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6260379790449593,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glcm_JointEnergy,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8986256717072594,pass,1,1,
R_low,original_glcm_JointEntropy,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8645799152915368,pass,1,1,
R_low,original_glcm_MCC,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7576167372196225,pass,1,1,
R_low,original_glcm_MaximumProbability,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.9486184907303815,pass,1,1,
R_low,original_glcm_SumAverage,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6260379790449591,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glcm_SumEntropy,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8527068364987677,pass,1,1,
R_low,original_glcm_SumSquares,glcm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6873992347123232,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_gldm_DependenceEntropy,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7115175158828018,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_gldm_DependenceNonUniformity,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7861891579988749,pass,1,1,
R_low,original_gldm_DependenceNonUniformityNormalized,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8424380789303829,pass,1,1,
R_low,original_gldm_DependenceVariance,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.9565418985878633,pass,1,1,
R_low,original_gldm_GrayLevelNonUniformity,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8658355340392997,pass,1,1,
R_low,original_gldm_GrayLevelVariance,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6763454207601955,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_gldm_HighGrayLevelEmphasis,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.510678213465604,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_gldm_LargeDependenceEmphasis,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.934441581697754,pass,1,1,
R_low,original_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7292171464167023,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7642572499555023,pass,1,1,
R_low,original_gldm_LowGrayLevelEmphasis,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8192962274254517,pass,1,1,
R_low,original_gldm_SmallDependenceEmphasis,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.812028669295342,pass,1,1,
R_low,original_gldm_SmallDependenceHighGrayLevelEmphasis,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6791336311656333,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.5201529745953627,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glrlm_GrayLevelNonUniformity,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8664378509967937,pass,1,1,
R_low,original_glrlm_GrayLevelNonUniformityNormalized,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8476745106574949,pass,1,1,
R_low,original_glrlm_GrayLevelVariance,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6697250190913814,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glrlm_HighGrayLevelRunEmphasis,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.5116989152932094,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glrlm_LongRunEmphasis,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.9238030950407683,pass,1,1,
R_low,original_glrlm_LongRunHighGrayLevelEmphasis,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.5013632825724469,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glrlm_LongRunLowGrayLevelEmphasis,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7596715308643222,pass,1,1,
R_low,original_glrlm_LowGrayLevelRunEmphasis,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8167971024482301,pass,1,1,
R_low,original_glrlm_RunEntropy,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6251561497655268,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glrlm_RunLengthNonUniformity,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7908588819417409,pass,1,1,
R_low,original_glrlm_RunLengthNonUniformityNormalized,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.9081889718711231,pass,1,1,
R_low,original_glrlm_RunPercentage,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.9239245161572961,pass,1,1,
R_low,original_glrlm_RunVariance,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.9369680728899591,pass,1,1,
R_low,original_glrlm_ShortRunEmphasis,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.9117305493457537,pass,1,1,
R_low,original_glrlm_ShortRunHighGrayLevelEmphasis,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.5336139719779229,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8091798919134361,pass,1,1,
R_low,original_glszm_GrayLevelNonUniformity,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6774830385188473,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glszm_GrayLevelNonUniformityNormalized,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.787813406411506,pass,1,1,
R_low,original_glszm_GrayLevelVariance,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6196072072372633,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glszm_HighGrayLevelZoneEmphasis,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.48802453595531176,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glszm_LargeAreaEmphasis,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8038924547177172,pass,1,1,
R_low,original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.9425693389382788,pass,1,1,
R_low,original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.9445639086326679,pass,1,1,
R_low,original_glszm_LowGrayLevelZoneEmphasis,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.45331541381322826,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glszm_SizeZoneNonUniformity,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.510220100254811,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glszm_SizeZoneNonUniformityNormalized,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.4692194906075075,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glszm_SmallAreaEmphasis,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.46588433780141114,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.4518794059894449,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.48752297078811396,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_glszm_ZoneEntropy,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.805730147700369,pass,1,1,
R_low,original_glszm_ZonePercentage,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8110925693637905,pass,1,1,
R_low,original_glszm_ZoneVariance,glszm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8031502132021471,pass,1,1,
R_low,original_ngtdm_Busyness,ngtdm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7422256362618026,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_ngtdm_Coarseness,ngtdm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6421508912341066,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_ngtdm_Complexity,ngtdm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.5206949933698313,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_ngtdm_Contrast,ngtdm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7693719124445932,pass,1,1,
R_low,original_ngtdm_Strength,ngtdm,main,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7338445717302489,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_low,original_shape_Elongation,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.4947320168299935,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_low,original_shape_Flatness,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.4937962071710331,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_low,original_shape_LeastAxisLength,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6139178680224026,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_low,original_shape_MajorAxisLength,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7384765528028323,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_low,original_shape_Maximum2DDiameterColumn,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7075445950521322,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_low,original_shape_Maximum2DDiameterRow,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7337639023310069,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_low,original_shape_Maximum2DDiameterSlice,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6409853512214255,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_low,original_shape_Maximum3DDiameter,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6231084327383666,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_low,original_shape_MeshVolume,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8217733551206369,pass,1,0,exploratory_qc_only
R_low,original_shape_MinorAxisLength,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6567500649469262,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_low,original_shape_Sphericity,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7702772935792553,pass,1,0,exploratory_qc_only
R_low,original_shape_SurfaceArea,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.6678367861930539,icc_threshold_not_met,1,0,ICC_not_above_0.75;exploratory_qc_only
R_low,original_shape_SurfaceVolumeRatio,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.7904155518314993,pass,1,0,exploratory_qc_only
R_low,original_shape_VoxelVolume,shape,exploratory_qc,392,17,391,17,0.9974489795918368,1.0,0.9974489795918368,408,0.9975550122249389,17,0.8210492743557475,pass,1,0,exploratory_qc_only
R_high,original_firstorder_10Percentile,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6293261791011555,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_90Percentile,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6510880460788766,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_Energy,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5908211098500602,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_Entropy,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.3076208182476326,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_InterquartileRange,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5671542337175833,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_Kurtosis,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6716423605081876,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_Maximum,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5627761849659466,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_Mean,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.8423415529770396,pass,1,1,
R_high,original_firstorder_MeanAbsoluteDeviation,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.42730661946864945,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_Median,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.8921031112248784,pass,1,1,
R_high,original_firstorder_Minimum,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.06738632915443488,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_Range,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.47131122132432646,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_RobustMeanAbsoluteDeviation,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5292076028946482,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_RootMeanSquared,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.808574407677577,pass,1,1,
R_high,original_firstorder_Skewness,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5351154268079933,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_TotalEnergy,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5908211098500603,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_Uniformity,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.2462928371392002,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_firstorder_Variance,firstorder,secondary,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.41679596560308585,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_Autocorrelation,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5076996766406119,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_ClusterProminence,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.266002990182204,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_ClusterShade,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.15867111572153386,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_ClusterTendency,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.5111026540292688,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_Contrast,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.018883370974805386,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_Correlation,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.8751234804162754,pass,1,1,
R_high,original_glcm_DifferenceAverage,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.05352277735862577,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_DifferenceEntropy,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.057029770914596635,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_DifferenceVariance,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,-0.01874003317058266,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_Id,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.08501022854911074,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_Idm,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.08925659558122082,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_Idmn,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6708550659151228,icc_threshold_not_met,1,0,ICC_not_above_0.75
R_high,original_glcm_Idn,glcm,main,369,15,356,15,0.964769647696477,1.0,0.964769647696477,371,0.9661458333333334,15,0.6166692650834802,icc_threshold_not_met,1,0,ICC_not_above_0.75
