影像号,reader,structural_state,habitat_present,extractable,status,failure_class,failure_reason,R_low__original_firstorder_10Percentile,R_low__original_firstorder_90Percentile,R_low__original_firstorder_Energy,R_low__original_firstorder_Entropy,R_low__original_firstorder_InterquartileRange,R_low__original_firstorder_Kurtosis,R_low__original_firstorder_Maximum,R_low__original_firstorder_Mean,R_low__original_firstorder_MeanAbsoluteDeviation,R_low__original_firstorder_Median,R_low__original_firstorder_Minimum,R_low__original_firstorder_Range,R_low__original_firstorder_RobustMeanAbsoluteDeviation,R_low__original_firstorder_RootMeanSquared,R_low__original_firstorder_Skewness,R_low__original_firstorder_TotalEnergy,R_low__original_firstorder_Uniformity,R_low__original_firstorder_Variance,R_low__original_glcm_Autocorrelation,R_low__original_glcm_ClusterProminence,R_low__original_glcm_ClusterShade,R_low__original_glcm_ClusterTendency,R_low__original_glcm_Contrast,R_low__original_glcm_Correlation,R_low__original_glcm_DifferenceAverage,R_low__original_glcm_DifferenceEntropy,R_low__original_glcm_DifferenceVariance,R_low__original_glcm_Id,R_low__original_glcm_Idm,R_low__original_glcm_Idmn,R_low__original_glcm_Idn,R_low__original_glcm_Imc1,R_low__original_glcm_Imc2,R_low__original_glcm_InverseVariance,R_low__original_glcm_JointAverage,R_low__original_glcm_JointEnergy,R_low__original_glcm_JointEntropy,R_low__original_glcm_MCC,R_low__original_glcm_MaximumProbability,R_low__original_glcm_SumAverage,R_low__original_glcm_SumEntropy,R_low__original_glcm_SumSquares,R_low__original_gldm_DependenceEntropy,R_low__original_gldm_DependenceNonUniformity,R_low__original_gldm_DependenceNonUniformityNormalized,R_low__original_gldm_DependenceVariance,R_low__original_gldm_GrayLevelNonUniformity,R_low__original_gldm_GrayLevelVariance,R_low__original_gldm_HighGrayLevelEmphasis,R_low__original_gldm_LargeDependenceEmphasis,R_low__original_gldm_LargeDependenceHighGrayLevelEmphasis,R_low__original_gldm_LargeDependenceLowGrayLevelEmphasis,R_low__original_gldm_LowGrayLevelEmphasis,R_low__original_gldm_SmallDependenceEmphasis,R_low__original_gldm_SmallDependenceHighGrayLevelEmphasis,R_low__original_gldm_SmallDependenceLowGrayLevelEmphasis,R_low__original_glrlm_GrayLevelNonUniformity,R_low__original_glrlm_GrayLevelNonUniformityNormalized,R_low__original_glrlm_GrayLevelVariance,R_low__original_glrlm_HighGrayLevelRunEmphasis,R_low__original_glrlm_LongRunEmphasis,R_low__original_glrlm_LongRunHighGrayLevelEmphasis,R_low__original_glrlm_LongRunLowGrayLevelEmphasis,R_low__original_glrlm_LowGrayLevelRunEmphasis,R_low__original_glrlm_RunEntropy,R_low__original_glrlm_RunLengthNonUniformity,R_low__original_glrlm_RunLengthNonUniformityNormalized,R_low__original_glrlm_RunPercentage,R_low__original_glrlm_RunVariance,R_low__original_glrlm_ShortRunEmphasis,R_low__original_glrlm_ShortRunHighGrayLevelEmphasis,R_low__original_glrlm_ShortRunLowGrayLevelEmphasis,R_low__original_glszm_GrayLevelNonUniformity,R_low__original_glszm_GrayLevelNonUniformityNormalized,R_low__original_glszm_GrayLevelVariance,R_low__original_glszm_HighGrayLevelZoneEmphasis,R_low__original_glszm_LargeAreaEmphasis,R_low__original_glszm_LargeAreaHighGrayLevelEmphasis,R_low__original_glszm_LargeAreaLowGrayLevelEmphasis,R_low__original_glszm_LowGrayLevelZoneEmphasis,R_low__original_glszm_SizeZoneNonUniformity,R_low__original_glszm_SizeZoneNonUniformityNormalized,R_low__original_glszm_SmallAreaEmphasis,R_low__original_glszm_SmallAreaHighGrayLevelEmphasis,R_low__original_glszm_SmallAreaLowGrayLevelEmphasis,R_low__original_glszm_ZoneEntropy,R_low__original_glszm_ZonePercentage,R_low__original_glszm_ZoneVariance,R_low__original_ngtdm_Busyness,R_low__original_ngtdm_Coarseness,R_low__original_ngtdm_Complexity,R_low__original_ngtdm_Contrast,R_low__original_ngtdm_Strength,R_low__original_shape_Elongation,R_low__original_shape_Flatness,R_low__original_shape_LeastAxisLength,R_low__original_shape_MajorAxisLength,R_low__original_shape_Maximum2DDiameterColumn,R_low__original_shape_Maximum2DDiameterRow,R_low__original_shape_Maximum2DDiameterSlice,R_low__original_shape_Maximum3DDiameter,R_low__original_shape_MeshVolume,R_low__original_shape_MinorAxisLength,R_low__original_shape_Sphericity,R_low__original_shape_SurfaceArea,R_low__original_shape_SurfaceVolumeRatio,R_low__original_shape_VoxelVolume
IMG-8605D71E24,R1,dual-habitat,1,1,extractable,none,,1.907773196697235,3.0326191186904907,13953.850065888135,2.8898061498640306,0.5678744316101074,3.5743197507820432,4.390117645263672,2.452613613404871,0.34658096007079436,2.4395647048950195,0.7938697934150696,3.5962478518486023,0.23487035315671642,2.4925400779167886,0.19789545100953237,27907.70013177627,0.1617637846723055,0.19744250336253388,53.39535511484307,209.65585623835855,0.36884941042170555,7.962399755124066,3.91732237278612,0.3393318429880913,1.5140606801697132,2.2235831066728795,1.6059632679394167,0.5145160912751903,0.4560338809956078,0.9835668655035502,0.9133855916517744,-0.05090058859931652,0.4810113020824821,0.4404936416488076,7.237635191451579,0.03112568716395913,5.50305828494147,0.37494048840081934,0.06485717405804763,14.475270382903156,3.5283195108368735,2.9699305319775466,5.922178169297967,262.8130008904719,0.11701380271169722,6.42805216595606,363.3214603739982,3.2669734816977485,57.39358860195904,27.14959928762244,1410.3205699020482,0.6062538530845728,0.023678950764306417,0.1740018283806721,12.067505333131766,0.0049781763374896985,302.1624911571966,0.155795693793682,3.4766404404264484,58.13220762957744,1.539519271680466,86.44361938978636,0.03596822819675942,0.02387377885925674,3.575496026799042,1481.408526265908,0.7624130968020791,0.8633810534968149,0.19304440123556965,0.8954464957488486,52.581537417313136,0.02152021140984056,43.2962962962963,0.10690443529949703,7.126633135192806,71.8,668.7358024691358,32879.328395061726,14.343416849888403,0.028592466502420748,144.56543209876543,0.35695168419448253,0.6190909198663387,46.821266622675296,0.019722308329220416,5.400297399907008,0.1803205699020481,637.9812467611645,2.3048901803308954,0.0031522537509124453,107.06783069480751,0.03447515157755384,0.26938946614534004,0.48346920564735135,0.3041407624902134,15.206175730341974,49.99716449001563,50.15974481593781,47.80167361086848,28.30194339616981,50.67543783727971,4309.833333333333,24.17208940060782,0.33519678717212187,3820.8318705682354,0.8865381965044825,4492.0
IMG-76EDC743AD,R1,dual-habitat,1,1,extractable,none,,1.488208031654358,2.730781388282776,32328.758288216173,2.9866415693011854,0.6515643894672394,2.7669236207453203,4.175862789154053,2.1253365176833947,0.38242171527896335,2.1384888887405396,0.719150722026825,3.456712067127228,0.2723729804703565,2.1775393590800256,-0.031104796520085274,64657.51657643235,0.14433765950586688,0.22462234694407016,51.20221655821341,326.88633584720924,-6.577912530936599,11.196412605962054,2.931430626319381,0.5845959570326197,1.3043996699465714,2.0524963243160856,1.2175944156147138,0.5481932858893843,0.4988412465556333,0.9875082661710471,0.924036246852397,-0.11272200925590721,0.6883708771701076,0.46810895560618787,7.009673042260015,0.02820027794925771,5.567305580161802,0.6092394886315119,0.056392668584104196,14.01934608452003,3.7678824560747612,3.5319608080703597,6.483765605723637,606.7084188911705,0.08898627440468912,10.058343826295912,984.0941625110003,3.713842647811373,53.224405984159574,46.125256673511295,2358.018480492813,1.1740039841247127,0.027866222109747412,0.11195187796182625,6.795266938881977,0.0036733696734033454,770.287077528985,0.13991797308099804,3.929864219313508,53.66619232934745,1.8617815552137538,97.96389124102978,0.05051953497939925,0.028309964471623303,3.883233836690865,3780.5075911556714,0.6853328708016423,0.8074779430015568,0.32196305476374054,0.8540056837627795,46.16308222025854,0.02446691396315908,67.47093889716841,0.10055281504794099,8.063783618106747,63.32339791356185,6342.128166915052,341076.041728763,136.25911671683122,0.03673089680140286,264.043219076006,0.3935070329001579,0.6482013706098225,42.07152107752785,0.02295664361090188,5.3023802509522495,0.09841595775887357,6238.88318478326,6.540856399358311,0.0011956375330142881,95.00069461659982,0.03398495240468307,0.10674240780745264,0.5278425227588579,0.34444161880562424,19.85060598314783,57.63126434018401,55.036351623268054,56.824290580701486,36.89173349139343,57.51521537819362,13520.833333333321,30.420231959105333,0.4088260928993589,6713.481930901978,0.49652870983558584,13636.0
IMG-13AB453ACC,R1,dual-habitat,1,1,extractable,none,,1.6646029591560363,2.823500204086304,77868.84633394545,2.8925437072654554,0.6200032830238342,2.9112691283938337,4.512079238891602,2.259742982685566,0.35893577353201545,2.2671515941619873,0.7887687683105469,3.7233104705810547,0.25593594256215135,2.303132068553743,0.08214737720727291,155737.69266789086,0.15413287276615018,0.19797897740398554,44.41401788192166,243.93640067952214,-3.3430403166856664,9.45050251292717,2.7902394553811094,0.5431711871556655,1.2441135451370888,2.028927894132526,1.2318561605256817,0.564288748163677,0.519089999616282,0.9895335787182403,0.9314973106118465,-0.1040046691702928,0.6592424470269427,0.4715868340365059,6.538259679912186,0.03203750894571088,5.396360864023597,0.5882763389610688,0.0629425431938027,13.076519359824374,3.650854406381625,3.0601854920770686,6.50045812160281,1207.4437329700272,0.08225093548842148,12.277270062885608,2262.6705722070847,3.2661983532433982,46.56403269754768,54.16144414168937,2245.9851498637604,1.7895716371105654,0.03125556499550986,0.1017076595669472,5.689391058064512,0.003950033916888495,1738.1500539451433,0.1499696252281965,3.4432833884972593,47.48432767057735,1.9861923921287723,89.46108742473952,0.06269671412784629,0.03120748366282314,3.852954054672561,7697.151524561879,0.6625713310862316,0.7895462167260532,0.3743975776973236,0.840922963260385,40.516545568091196,0.026297959576042914,136.6754716981132,0.10315129939480241,8.152752438590246,58.82566037735849,17121.35849056604,764442.6520754717,432.5106020602774,0.04229628386752371,494.90943396226413,0.37351655393378425,0.6347752076495732,38.841100742298124,0.028468933715494447,5.514831804582326,0.09025885558583106,16998.60881452474,14.39720137500883,0.0005635726063663601,94.63472528100957,0.02839975177476406,0.056269022687800076,0.8034290860599693,0.5890176049853247,35.72115588716872,60.64531108210034,62.76941930590086,66.03029607687671,83.35466393669883,97.05668446840743,29014.500000000084,48.72420685651441,0.34004283655148654,13428.491278535945,0.4628200133910943,29359.999999999996
IMG-F990629A43,R1,dual-habitat,1,1,extractable,none,,1.614188015460968,2.6245216131210327,33784.71162054949,2.7610747561144433,0.5034070014953613,4.393548131429611,4.475646495819092,2.0982306130995054,0.3163994221188477,2.0658674240112305,0.8239220380783081,3.6517244577407837,0.2099729450268909,2.138727513690341,0.6237183415947795,67569.42324109898,0.18059723062689348,0.17158367206814307,34.96240539735632,191.01192545760827,6.151876870589255,7.191967605851546,2.9146454631137666,0.42050855497059375,1.2427922915031435,2.0448359698034295,1.35784438325293,0.569019416454484,0.5254590520662901,0.9877470997440678,0.9278949108466966,-0.07087457074492853,0.5451096260137351,0.47247212702693275,5.821665612821785,0.042124114352124445,5.175274093646408,0.456667239439889,0.08875216742793832,11.643331225643575,3.4499085294569225,2.526653267241328,6.341336923656181,570.0796100731113,0.07718380856662758,13.91655050439393,1333.8911454102356,2.855043488353967,38.11156241538045,58.93690766314649,1917.3747630652585,2.170780087642705,0.03877438013575333,0.10353318856920216,5.67223452217266,0.004465149147173458,968.3968038874427,0.16797993910339745,3.19761317877938,39.393239724989044,2.069182844532266,74.95435893843235,0.07890969882805754,0.039213610186919705,3.7839874994995735,3781.2930131597977,0.6540961901462558,0.7803953425399404,0.41702757186758804,0.8357259549595822,33.80429475131644,0.03308074396009633,73.77586206896552,0.10599980182322631,8.256686401770379,59.679597701149426,10914.715517241379,352521.8591954023,370.499795831773,0.047811775734257364,265.97701149425285,0.3821508785836967,0.6416080106177457,40.80986241474777,0.028919044977790825,5.3756977892913955,0.09423233143785541,10802.099509512485,8.335105165564745,0.001041253349868316,96.25085067075806,0.02535944074164094,0.11225080848486702,0.7332720645968412,0.49800392287143846,23.21589301638129,46.61789184816232,48.08326112068523,48.25971404805462,37.33630940518894,51.730068625510256,14686.666666666659,34.18359780265424,0.4575629436406643,6338.435927704565,0.43157757111016126,14772.0
IMG-EE31B11EBE,R1,dual-habitat,1,1,extractable,none,,1.521582043170929,2.913746452331543,16276.925329133705,3.1410725788341365,0.7169795036315918,3.7823236092364363,4.838205814361572,2.1802619512335695,0.43007656129632393,2.1290183067321777,0.7620254755020142,4.076180338859558,0.29789987611489693,2.247622740909667,0.6586786497832385,32553.850658267405,0.1327074762620886,0.29826580945747233,39.24867280013824,655.4712504238734,30.594417931477537,13.632400220090217,5.1752895573372575,0.4490738711856744,1.7185442087442244,2.3980995824553633,2.1950952907004444,0.49102779328207435,0.4269101754140993,0.9832145810412355,0.9135053001341445,-0.06896575387526377,0.5750974297422718,0.4153922996330723,6.093471683255681,0.02201924135228383,5.995014064449408,0.46511127874834196,0.04489242253808074,12.18694336651136,3.874352678824315,4.70192244435687,6.225905409858026,366.17442582247054,0.11364817685365317,6.942258009702846,427.5834885164494,4.891535286001231,44.08410924891372,28.754810676598385,968.5763500931099,1.2254839856586672,0.040372394694103926,0.1678598183091673,10.186628575634945,0.007537594175914086,356.473348420856,0.1288208430144172,5.128094411656297,45.385965442990354,1.5658615881434221,65.53272169488554,0.06369911335130243,0.040282331270883986,3.83612244020793,2101.878998587985,0.758296344360796,0.8588311130210571,0.20561498521287896,0.8934278557575264,41.44804111718428,0.035972268408440256,53.89009009009009,0.09709926142358574,8.799558477396316,64.41621621621621,1090.8720720720721,31270.787387387387,44.41465319607103,0.045496976634348436,195.4108108108108,0.3520915510104699,0.6154622889886373,42.205046494267854,0.029754627717953508,5.607470983199397,0.17225325884543763,1057.169340150962,3.859436159780253,0.0023389899549772796,142.3878552329677,0.050010223465231166,0.26258769432686013,0.9532147485455025,0.6719590521981789,23.178193931009087,34.49346184888244,38.27531841800927,43.18564576337836,35.12833614050059,45.475268003608285,6349.083333333332,32.879676562746354,0.3963750215669302,4183.29537783137,0.6588817878430804,6443.999999999999
IMG-94E4BDAA75,R1,dual-habitat,1,1,extractable,none,,1.7488014459609986,2.8250349521636964,66797.60438807248,2.857762240968638,0.5500385761260986,3.85429621736473,4.867326736450195,2.294566450357262,0.3376741357934804,2.2938520908355713,0.5796065330505371,4.287720203399658,0.22995323423590458,2.33523250075098,0.18064262513193358,133595.20877614492,0.16517668080635117,0.188275637458552,60.7260864482358,219.85967782218117,0.20910761741525757,8.21103562303247,3.033584071827367,0.45836663242373715,1.2856444183077957,2.0745653469087504,1.3691563343669462,0.5587944198798086,0.5123756072293154,0.9909911503005685,0.9365734886036429,-0.07623059237477375,0.5735172151165726,0.46770618142184983,7.709194158898285,0.03591040805167897,5.351012627969954,0.4875296645513539,0.07791345015143937,15.418388317796568,3.55804810701157,2.8111549237149593,6.407658106884494,1010.4053392113642,0.08248880228682866,12.139643782644104,2023.2491631969956,3.1278038021847543,62.7687158135358,53.40052249163197,3180.418319862846,1.015641341070028,0.02056540777212625,0.10549290049422091,7.857588801495918,0.002787568547136972,1512.1571659631602,0.1559864028621061,3.454268453989803,63.47976048817419,1.9746909364288074,121.82104873983758,0.0396538635206844,0.020909221452880464,3.8368727048582802,6466.096122535182,0.6653621090386431,0.7914052638519943,0.36993680403360385,0.8424671725900346,53.97287173010712,0.017862654394136764,106.71558796718323,0.09727947854802482,9.98469015937225,79.49498632634457,17552.44576116682,1065999.35278031,308.39611604412846,0.028573280910812467,466.126709206928,0.4249104003709462,0.6778182363253378,55.65554743103691,0.020435522571232538,5.435637064428798,0.0895583312923504,17427.768281606666,7.974897458886994,0.0006479225712099728,142.7673300857371,0.019323834474070437,0.10323690423995287,0.5182639118105481,0.4294690208053677,28.547161325189904,66.47082779488133,64.25729530566937,64.28841264178172,41.97618372363071,65.42935121182236,24474.08333333334,34.44943123426051,0.37111862978179716,10984.382766025552,0.44881692263689343,24497.999999999996
IMG-38EF930E76,R1,dual-habitat,1,1,extractable,none,,1.9402008295059203,3.149624109268189,9913.145702534028,2.9999199722506815,0.5914027690887451,3.6353770301457766,4.405960559844971,2.5445838792548443,0.37484138507721665,2.5580894947052,0.7426063418388367,3.663354218006134,0.24889118042477487,2.5906902882482075,-0.08380156916551246,19826.291405068052,0.15341304195360228,0.23676905105994916,74.83900092088433,315.8230630047628,-9.816927763501134,9.124608261518109,4.896133487036583,0.2986882594497323,1.683620471674942,2.359174965013067,2.027871377023526,0.49417860782019535,0.43093241931583887,0.982044752211137,0.9103481201188981,-0.057699494203404145,0.5164063241659788,0.4202972168393269,8.58948545788523,0.028941777716244194,5.6911385561335015,0.40855464954403975,0.0673176324994133,17.17897091577046,3.593542242620113,3.505185437138673,5.828443367906245,204.71699390656735,0.13860324570519117,5.918471860791215,226.59106296547054,3.8392906993214395,79.90792146242383,20.54637779282329,1560.582261340555,0.30273956693730075,0.017017205276278386,0.25134176401017644,22.494922533732133,0.005085804950194121,193.99921045409772,0.14730550499932488,4.069855104917691,80.38158747114127,1.4177522627728447,112.13407809867597,0.023506810103475627,0.017257659346970256,3.5666538503781484,1069.8747387471662,0.810267933385459,0.8913598250091143,0.1523385124173708,0.9184984898166592,74.17088933296574,0.016018348207385655,47.19724770642202,0.10825056813399546,6.846919451224645,88.59174311926606,102.52064220183486,7836.8899082568805,1.4142593451456187,0.02008368619473505,159.72935779816513,0.3663517380691861,0.6274171399355477,58.93397262944811,0.013363313511765415,5.348657999671488,0.29519295870006773,91.04470898914235,1.1719343684233416,0.0048085796224503,132.71140170455305,0.03916966007231682,0.444864793089739,0.5603682935605009,0.4779205346212327,26.447902660921034,55.3395402477984,42.94182110716777,40.26164427839479,49.24428900898052,52.64978632435273,2729.9166666666692,31.01052373508145,0.3101968910652527,3045.179823902858,1.1154845351455862,2953.9999999999995
IMG-41EAFCF85F,R1,dual-habitat,1,1,extractable,none,,1.9550674319267274,3.0826486587524418,10955.72071573844,2.905473000764644,0.5786991715431213,3.267710561191831,4.170938968658447,2.521650457953265,0.35374532683684123,2.5144803524017334,1.2492295503616333,2.921709418296814,0.24258145608483167,2.5613105641119356,0.14598773854089114,21911.441431476876,0.15740256014916276,0.20159077373549147,31.880542130436968,196.22671312458084,-0.45776668793908676,8.02345752193993,4.27072879172687,0.30387119199860124,1.5886013471241656,2.277752198450493,1.7267517753094783,0.5035676730760947,0.442201675354185,0.9728782405049881,0.8908778112842247,-0.045964798687010276,0.4610204484199171,0.43044204941204,5.5623730858940315,0.028791307023831817,5.566172517438316,0.3442858271801802,0.05656017093596688,11.124746171788058,3.5328300765814022,3.0735465784167006,5.841922628703872,212.05508982035929,0.12697909570081395,5.584389544264764,262.8622754491018,3.3375581770590554,35.07425149700599,23.08383233532934,740.6215568862275,1.0592049101784873,0.05528475219513436,0.20241007597856164,8.771898895591033,0.013786199278897198,223.8483988209364,0.1527390330644603,3.5082187653494654,35.47440395965708,1.4672780462862387,50.45676438640403,0.07866755245563167,0.05628061357319907,3.5277016545059166,1152.141553946887,0.7848696590478182,0.8775679410409951,0.16479956408005486,0.9068447887423036,32.454251229491724,0.051752803005768205,38.656160458452725,0.11076263741676998,6.539026773179203,44.24355300859599,323.17478510028656,9694.756446991403,13.20485527472031,0.06970975808746681,139.17765042979943,0.3987898293117462,0.6559387321940688,31.21841408572079,0.04821154970717008,5.108244087253787,0.2089820359281437,300.27760034810876,3.253233538156871,0.00424230123438207,66.43390929175416,0.05820232685777848,0.19984566853246621,0.6479190512199461,0.4323809873698009,18.15128401949413,41.97983849824078,44.04543109109048,35.510561809129406,33.526109228480415,44.9221548904324,3176.250000000003,27.199537130146737,0.32892633549761524,3176.8394209143876,1.0001855713229073,3339.9999999999995
IMG-ABFF501689,R1,dual-habitat,1,1,extractable,none,,1.8006115674972534,2.75299711227417,5084.520209289332,2.676382024614375,0.48188045620918274,3.9305875227031133,3.859560012817383,2.246913271813305,0.299057161602968,2.2145309448242188,1.0638357400894165,2.7957242727279663,0.20103912167669497,2.2801087516868015,0.5768739790188021,10169.040418578663,0.18889808925188503,0.15027666846797408,30.73197639539256,135.2922324629357,7.7685688521123994,6.114730160148996,3.0555743685576364,0.33205161208329564,1.3082552695610405,2.0694411672526645,1.3266150017089549,0.5515237686219601,0.503630593717894,0.9802910964667776,0.9080297195958301,-0.05847151301593974,0.496778956268069,0.4696960793550111,5.474122694177349,0.04382792007816134,5.063535427667132,0.36815707418293386,0.0939100779673576,10.948245388354698,3.3022393150696376,2.292576132176658,5.893480605080622,90.7239263803681,0.09276475090017187,9.627724039293913,184.74233128834356,2.504553134187294,33.11554192229039,43.239263803680984,1246.741308793456,1.7679959531651932,0.0454353857140958,0.12344164221914815,5.275232899791281,0.00917980488429587,141.4688051353214,0.1773289356063731,2.756135236259669,33.898608766967754,1.810313798364861,57.728569325566255,0.07967032428621296,0.04642821387577936,3.548998513514047,554.6304015365549,0.6930279975831785,0.8154789995280792,0.29626845950096425,0.8579474337226445,29.62149111036213,0.04059228110253375,15.461538461538462,0.13214990138067062,7.10190664036818,46.888888888888886,1264.6666666666667,34991.0,50.05021381895811,0.07576829258737629,41.888888888888886,0.35802469135802467,0.6216640576283267,29.2414397937734,0.059835512980584614,4.963505072463623,0.1196319018404908,1194.794214332676,1.706884527109643,0.0075736079177743925,56.78414083743341,0.03548583895858621,0.4030006868048926,0.77849108424247,0.36783183886757215,8.383066976686965,22.79048763830654,21.540659228538015,23.3238075793812,19.313207915827967,25.690465157330255,1923.916666666666,17.742191431959867,0.6129163975930512,1220.5073207904165,0.6343867912455062,1955.9999999999995
IMG-7CBC99386C,R1,dual-habitat,1,1,extractable,none,,1.845635986328125,2.9424718379974366,40468.041342336874,2.8731225423893543,0.572348415851593,3.6745500292733766,4.967898368835449,2.3984750249148394,0.34413618609879393,2.39495849609375,0.8039847612380981,4.163913607597351,0.2376208216826074,2.438070832925021,0.23525817199724033,80936.08268467375,0.16159740182628857,0.19150694121946543,51.35945561586646,218.88126352174172,1.6168850548271487,8.314052086111317,3.8796227057014097,0.3632599806251304,1.4851387298199026,2.223315673630705,1.656186827229369,0.5227938861195772,0.4664012702641751,0.9872234581908329,0.9238604830373203,-0.048960096239201154,0.47453453532806955,0.4417719807605076,7.088722013813827,0.030299812189940857,5.5407129322728474,0.4226735021388832,0.06905614613703119,14.177444027627654,3.5647872678239882,3.0484186979531818,6.128858226520743,704.228848413631,0.10344137021351807,8.179584466191017,1100.1551116333726,3.1919698398648992,54.227967097532314,35.36398354876616,1776.183901292597,0.8360497966137419,0.025021571404277798,0.13850600157825496,9.059756485673693,0.0041373471340260684,886.6962546536034,0.1554059448364541,3.416586153192071,54.87587376108536,1.6795162291674341,89.43824254964781,0.041300813875723784,0.025269641926162306,3.6641075642239893,4161.265486195056,0.7275649270174119,0.8379282292325771,0.248239534264915,0.8770760577729959,48.604821763742656,0.022328185018553773,89.68597914252607,0.10392349842702905,8.479993125385187,68.30475086906141,4804.871378910776,257292.48667439166,94.88143420064685,0.032287585211446895,342.0521436848204,0.3963524260542531,0.6545465112478744,47.265478348402624,0.02155400449435936,5.411698010215048,0.1267626321974148,4742.638842379315,6.227104930206424,0.001077637635115486,125.1996359190505,0.028415110960520518,0.12078320075526416,0.86967492779901,0.6962046399560563,28.39613297703774,40.787049306120785,44.40720662234904,47.53945729601885,41.6293165929973,50.20956084253277,13501.5,35.47147416043526,0.3278314879932065,8364.143464999433,0.6194973495537113,13616.0
IMG-0E260E9467,R1,dual-habitat,1,1,extractable,none,,2.0114524364471436,3.006299376487732,48709.98375725983,2.7661525779315213,0.5125884413719177,4.193598467014791,4.786561965942383,2.5091735463739706,0.31559875602479626,2.493709921836853,1.004719853401184,3.7818421125411987,0.21292612884221215,2.542368783950642,0.3850787434958,97419.96751451965,0.17791279142493946,0.1676871477837377,42.789570825346416,160.4133137725897,3.89370777164771,6.446873422135052,3.740948887802319,0.2627382712420001,1.46960580134252,2.1993731486476586,1.565845331210993,0.5226714723720348,0.4665536051073348,0.986111862771797,0.9203201256576024,-0.03116202345795673,0.3671368876062072,0.447081829818393,6.489424883603336,0.03621355108923175,5.318471881616322,0.3126737744392257,0.075004782180531,12.97884976720667,3.369063495897407,2.546955577484343,5.854942372029387,839.8168789808917,0.11144066865457693,7.258512219900741,1340.750796178344,2.796464426520571,46.15246815286624,29.557059447983015,1241.2116507430999,0.8135124561027726,0.030011181906116253,0.1696419405294195,9.64639985236369,0.005736613033196876,1097.1527900254662,0.16989010725738657,3.0104945238966243,46.753937838966294,1.5769241631435382,71.27468225547872,0.04642874458682615,0.030343364012291933,3.4870421518196624,4884.00984634732,0.754346040293811,0.8568410093091621,0.20784440910772778,0.8911077205004081,42.10368917222242,0.027266261065225485,154.75688073394497,0.11831565805347473,6.746263291529893,57.92125382262997,2314.353211009174,97586.73165137615,57.30704158898399,0.036077632580653524,475.5611620795107,0.363578870091369,0.6265755716099108,39.2945430388054,0.022266590136647602,5.460748342184501,0.1735668789808917,2281.15869876273,7.735812016507726,0.0009082548319221922,128.4296272108755,0.025147879037110518,0.10905823885020542,0.589248158126572,0.4854287563433669,30.608355989750805,63.05427025031879,71.11258679024411,67.05221845696084,42.54409477236529,71.11258679024411,14636.666666666695,37.15461260701545,0.23909853044424204,12102.321129765382,0.8268495420017326,15071.999999999996
IMG-2D81B46B15,R1,dual-habitat,1,1,extractable,none,,1.546731412410736,2.4187096118927003,40628.37552065741,2.5873074971305408,0.4364602267742157,4.868444163437271,4.561801910400391,1.9916686396914334,0.27541953713043776,1.9880412817001343,0.5512661933898926,4.010535717010498,0.1826779094010745,2.024371766521134,0.38310105783426024,81256.75104131481,0.20364305917719094,0.13133707875757222,42.655569177804516,121.61939958827102,1.1061528175983069,5.369454150129368,2.5163854927060045,0.35933963568979854,1.162585680064454,1.9593981350334317,1.156004505999366,0.5812189820172662,0.5407247064517807,0.9916161297156857,0.9390766099310195,-0.054795016032893135,0.4717497290664491,0.4816278829971987,6.4762710794782254,0.05133466873529551,4.882289013739313,0.3999248977254171,0.10030966501861792,12.952542158956451,3.233718057198444,1.971459910708843,6.183787224095001,737.1170062537825,0.07435112025961091,14.219023362873505,2018.917288682671,2.205170528681012,44.54175912850514,64.97135364131532,2740.238349808352,1.7171782020729658,0.028848562780394188,0.0920400605962238,5.220904610995557,0.0033959956124785143,1423.399006843959,0.18779994655139015,2.516419351774116,45.24122078405847,2.1783000967413497,95.06029339131038,0.06094837213614757,0.0294167619403401,3.6775525102035043,4800.888219104329,0.6319532450172862,0.7644589624617866,0.4586332551816575,0.8225243006385395,37.730651826041296,0.024567351712119233,96.97506234413964,0.1209165365887028,7.694978576003881,61.0286783042394,21215.418952618453,901256.1733167082,529.8404529058279,0.0393787221259467,328.0423940149626,0.4090304164775095,0.6646056105840022,42.06682775519164,0.027841741476562053,5.165465639835159,0.0808957030461973,21062.60989670462,9.001975659324415,0.0007442003360318211,107.37115732850097,0.015890928693916038,0.1070428956135941,0.5975973579219489,0.46957139616623333,25.25177431275059,53.77621916265783,62.26556030423239,56.824290580701486,38.078865529319536,62.465990746965666,19748.333333333336,32.136526490636,0.4633400870978127,7625.550729232464,0.3861364197433942,19827.999999999996
